movieID,budget,open_weekend,gross,ROI_open,ROI_gross,genres,movieURL
tt0309698,30000000,16225263,51475962,-0.459, 0.716,Mystery;Thriller,http://www.imdb.com/title/tt0309698/
tt0295700,12600000,5161498,15417771,-0.590, 0.224,Horror,http://www.imdb.com/title/tt0295700/
tt0307987,18000000,12292952,60057639,-0.317, 2.337,Comedy;Crime;Drama,http://www.imdb.com/title/tt0307987/
tt0296572,105000000,24289165,57761012,-0.769,-0.450,Action;Adventure;SciFi;Thriller,http://www.imdb.com/title/tt0296572/
tt0363547,26000000,26722575,59020957, 0.028, 1.270,Action;Horror;SciFi;Thriller,http://www.imdb.com/title/tt0363547/
tt0319262,125000000,85807341,186740799,-0.314, 0.494,Action;Adventure;SciFi;Thriller,http://www.imdb.com/title/tt0319262/
tt0339291,140000000,30061756,118627117,-0.785,-0.153,Adventure;Comedy;Family;Fantasy,http://www.imdb.com/title/tt0339291/
tt0328107,70000000,22751490,77862546,-0.675, 0.112,Action;Crime;Drama;Thriller,http://www.imdb.com/title/tt0328107/
tt0349903,110000000,39153380,125531634,-0.644, 0.141,Crime;Thriller,http://www.imdb.com/title/tt0349903/
tt0387564,1200000,650051,55153403,-0.458,44.961,Horror;Mystery,http://www.imdb.com/title/tt0387564/
tt0298148,150000000,108037878,436471036,-0.280, 1.910,Animation;Adventure;Comedy;Family;Fantasy,http://www.imdb.com/title/tt0298148/
tt0384806,19000000,23507007,65233369, 0.237, 2.433,Drama;Horror;Mystery;Thriller,http://www.imdb.com/title/tt0384806/
tt0360486,100000000,29769098,75976178,-0.702,-0.240,Drama;Fantasy;Horror;Thriller,http://www.imdb.com/title/tt0360486/
tt0452598,60000000,15340679,82569532,-0.744, 0.376,Adventure;Comedy;Family,http://www.imdb.com/title/tt0452598/
tt0418819,15000000,10221705,20700082,-0.319, 0.380,Horror,http://www.imdb.com/title/tt0418819/
tt0479884,12000000,12896635,27829874, 0.075, 1.319,Action;Crime;Thriller,http://www.imdb.com/title/tt0479884/
tt0382625,125000000,77073388,217536138,-0.383, 0.740,Mystery;Thriller,http://www.imdb.com/title/tt0382625/
tt0449059,8000000,370782,59887868,-0.954, 6.486,Comedy;Drama,http://www.imdb.com/title/tt0449059/
tt0472043,40000000,15005604,50859889,-0.625, 0.271,Action;Adventure;Drama;Thriller,http://www.imdb.com/title/tt0472043/
tt0426931,30000000,9421369,31655091,-0.686, 0.055,Drama;Music,http://www.imdb.com/title/tt0426931/
tt0398808,17000000,28536717,82272442, 0.679, 3.840,Adventure;Drama;Family;Fantasy,http://www.imdb.com/title/tt0398808/
tt0413099,175000000,31192615,100289690,-0.822,-0.427,Comedy;Family;Fantasy,http://www.imdb.com/title/tt0413099/
tt0452623,19000000,5501406,20300218,-0.710, 0.068,Crime;Drama;Mystery;Thriller,http://www.imdb.com/title/tt0452623/
tt0481369,32000000,14602867,33917402,-0.544, 0.060,Drama;Mystery;Thriller,http://www.imdb.com/title/tt0481369/
tt0496806,85000000,36133403,117154724,-0.575, 0.378,Crime;Thriller,http://www.imdb.com/title/tt0496806/
tt0408236,50000000,13635390,52898073,-0.727, 0.058,Drama;Horror;Musical;Thriller,http://www.imdb.com/title/tt0408236/
tt1060277,25000000,46146546,80048433, 0.846, 2.202,Action;Adventure;Horror;SciFi,http://www.imdb.com/title/tt1060277/
tt1023111,20000000,8603195,24850922,-0.570, 0.243,Action;Drama;Sport,http://www.imdb.com/title/tt1023111/
tt0462499,50000000,18203876,42754105,-0.636,-0.145,Action;Thriller;War,http://www.imdb.com/title/tt0462499/
tt1179904,15000,19617650,107918810,1306.843,7193.587,Horror,http://www.imdb.com/title/tt1179904/
tt0478087,35000000,24105943,81159365,-0.311, 1.319,Biography;Crime;Drama,http://www.imdb.com/title/tt0478087/
tt0758774,70000000,12884416,39380442,-0.816,-0.437,Action;Drama;Thriller,http://www.imdb.com/title/tt0758774/
tt0397892,150000000,26223128,114053579,-0.825,-0.240,Animation;Adventure;Comedy;Family,http://www.imdb.com/title/tt0397892/
tt0970416,80000000,30480153,79366978,-0.619,-0.008,Drama;SciFi;Thriller,http://www.imdb.com/title/tt0970416/
tt0452608,45000000,12621090,36064910,-0.720,-0.199,Action;SciFi;Thriller,http://www.imdb.com/title/tt0452608/
tt0425061,80000000,38683480,130319208,-0.516, 0.629,Action;Adventure;Comedy;Romance;Thriller,http://www.imdb.com/title/tt0425061/
tt0411477,85000000,34539115,75754670,-0.594,-0.109,Action;Adventure;Fantasy;SciFi,http://www.imdb.com/title/tt0411477/
tt0367882,185000000,126917373,317101119,-0.314, 0.714,Action;Adventure,http://www.imdb.com/title/tt0367882/
tt0373051,45000000,21018141,101702060,-0.533, 1.260,Action;Adventure;Family;Fantasy;SciFi,http://www.imdb.com/title/tt0373051/
tt0472033,30000000,10740446,31743332,-0.642, 0.058,Animation;Action;Adventure;Drama;Fantasy;Mystery;SciFi;Thriller,http://www.imdb.com/title/tt0472033/
tt0844471,100000000,30304648,124870275,-0.697, 0.249,Animation;Comedy;Family;Romance;SciFi,http://www.imdb.com/title/tt0844471/
tt1034032,50000000,11203761,20488579,-0.776,-0.590,Action;SciFi;Thriller,http://www.imdb.com/title/tt1034032/
tt1054606,40000000,1762637,7689607,-0.956,-0.808,Adventure;Fantasy;Mystery,http://www.imdb.com/title/tt1054606/
tt0844708,15000000,14118685,32721635,-0.059, 1.181,Horror;Thriller,http://www.imdb.com/title/tt0844708/
tt1234548,25000000,12706654,32416109,-0.492, 0.297,Comedy;War,http://www.imdb.com/title/tt1234548/
tt0892782,175000000,59321095,198351526,-0.661, 0.133,Animation;Action;Adventure;Comedy;Family;SciFi,http://www.imdb.com/title/tt0892782/
tt1078588,30000000,12442212,49185998,-0.585, 0.640,Drama,http://www.imdb.com/title/tt1078588/
tt1188729,33000000,4424126,10330853,-0.866,-0.687,Action;Horror;Mystery;SciFi;Thriller,http://www.imdb.com/title/tt1188729/
tt0929632,10000000,10881772,47395661, 0.088, 3.740,Drama,http://www.imdb.com/title/tt0929632/
tt0465580,38000000,10079109,31806100,-0.735,-0.163,Action;SciFi;Thriller,http://www.imdb.com/title/tt0465580/
tt0980970,155000000,24005069,104383624,-0.845,-0.327,Adventure;Family;Fantasy,http://www.imdb.com/title/tt0980970/
tt1196141,15000000,22126166,64001297, 0.475, 3.267,Comedy;Family,http://www.imdb.com/title/tt1196141/
tt1433108,24000000,8523153,23240020,-0.645,-0.032,Action;Crime;Drama;Thriller,http://www.imdb.com/title/tt1433108/
tt1231587,36000000,14020502,50213619,-0.611, 0.395,Comedy;SciFi,http://www.imdb.com/title/tt1231587/
tt0970866,100000000,30833665,148383780,-0.692, 0.484,Comedy;Romance,http://www.imdb.com/title/tt0970866/
tt0985694,10500000,14102888,26593646, 0.343, 1.533,Action;Crime;Thriller,http://www.imdb.com/title/tt0985694/
tt0464154,24000000,10106872,25001532,-0.579, 0.042,Comedy;Horror,http://www.imdb.com/title/tt0464154/
tt1220634,60000000,26650264,60128566,-0.556, 0.002,Action;Adventure;Horror;SciFi,http://www.imdb.com/title/tt1220634/
tt0963966,150000000,17619622,63150991,-0.883,-0.579,Action;Adventure;Comedy;Drama;Fantasy,http://www.imdb.com/title/tt0963966/
tt1411704,63000000,37543710,108012170,-0.404, 0.714,Animation;Adventure;Comedy;Family;Fantasy,http://www.imdb.com/title/tt1411704/
tt0472399,40000000,11422006,29121498,-0.714,-0.272,Action;Crime;Thriller,http://www.imdb.com/title/tt0472399/
tt0822847,60000000,14953664,29136626,-0.751,-0.514,Action;Fantasy;Horror;SciFi;Thriller,http://www.imdb.com/title/tt0822847/
tt0472181,110000000,35611637,142614158,-0.676, 0.296,Animation;Adventure;Comedy;Family;Fantasy,http://www.imdb.com/title/tt0472181/
tt1622547,28000000,13330118,37053924,-0.524, 0.323,Action;Comedy;Crime,http://www.imdb.com/title/tt1622547/
tt1093357,30000000,3000000,21426805,-0.900,-0.286,Action;Drama;Horror;SciFi;Thriller,http://www.imdb.com/title/tt1093357/
tt1438176,30000000,8114388,18298649,-0.730,-0.390,Comedy;Horror,http://www.imdb.com/title/tt1438176/
tt1402488,130000000,21237068,63992328,-0.837,-0.508,Animation;Comedy;Family;Musical,http://www.imdb.com/title/tt1402488/
tt0905372,38000000,8493665,16928670,-0.776,-0.555,Horror;Mystery;SciFi;Thriller,http://www.imdb.com/title/tt0905372/
tt1071875,64000000,22115334,51774002,-0.654,-0.191,Action;Fantasy;Thriller,http://www.imdb.com/title/tt1071875/
tt1716777,16000000,4255423,12412386,-0.734,-0.224,Drama,http://www.imdb.com/title/tt1716777/
tt1430626,55000000,11137734,31051126,-0.797,-0.435,Animation;Adventure;Comedy;Family,http://www.imdb.com/title/tt1430626/
tt2084989,50000,28649,415067,-0.427, 7.301,Drama;SciFi,http://www.imdb.com/title/tt2084989/
tt1247690,30000000,100090,176305,-0.997,-0.994,Drama;Romance,http://www.imdb.com/title/tt1247690/
tt1714203,5000000,182237,370904,-0.964,-0.926,Comedy;Horror,http://www.imdb.com/title/tt1714203/
tt1480656,20500000,70339,743636,-0.997,-0.964,Drama;Thriller,http://www.imdb.com/title/tt1480656/
tt1441951,11000000,47122,18381787,-0.996, 0.671,Comedy;Drama,http://www.imdb.com/title/tt1441951/
tt1567609,20000000,329876,7378034,-0.984,-0.631,Action;Crime;Drama;Thriller,http://www.imdb.com/title/tt1567609/
tt1242460,7000000,42245,1738692,-0.994,-0.752,Drama,http://www.imdb.com/title/tt1242460/
tt1527186,7400000,257174,3029870,-0.965,-0.591,Drama;SciFi,http://www.imdb.com/title/tt1527186/
tt0870984,11000000,71397,397070,-0.994,-0.964,Drama;Horror,http://www.imdb.com/title/tt0870984/
tt0805564,12000000,90418,5972884,-0.992,-0.502,Comedy;Drama,http://www.imdb.com/title/tt0805564/
tt0373469,15000000,180660,4243756,-0.988,-0.717,Comedy;Crime;Mystery,http://www.imdb.com/title/tt0373469/
tt0166924,15000000,960558,7219578,-0.936,-0.519,Drama;Mystery;Thriller,http://www.imdb.com/title/tt0166924/
tt2310332,250000000,54724334,255119788,-0.781, 0.020,Adventure;Fantasy,http://www.imdb.com/title/tt2310332/
tt1234721,100000000,25061581,58607007,-0.749,-0.414,Action;SciFi;Thriller,http://www.imdb.com/title/tt1234721/
tt1821694,84000000,18048422,53215979,-0.785,-0.366,Action;Comedy;Crime;Thriller,http://www.imdb.com/title/tt1821694/
tt0084827,17000000,4761795,26918576,-0.720, 0.583,Action;Adventure;SciFi,http://www.imdb.com/title/tt0084827/
tt0087928,4500000,8570007,81198894, 0.904,17.044,Comedy,http://www.imdb.com/title/tt0087928/
tt0090728,25000000,2723211,11100000,-0.891,-0.556,Action;Adventure;Comedy;Fantasy,http://www.imdb.com/title/tt0090728/
tt0094137,11000000,10384392,167780960,-0.056,14.253,Comedy;Drama;Family,http://www.imdb.com/title/tt0094137/
tt0099088,40000000,19089645,87727583,-0.523, 1.193,Comedy;SciFi;Western,http://www.imdb.com/title/tt0099088/
tt0099423,70000000,21744661,115288665,-0.689, 0.647,Action;Thriller,http://www.imdb.com/title/tt0099423/
tt0104952,11000000,7416751,52929168,-0.326, 3.812,Comedy;Crime,http://www.imdb.com/title/tt0104952/
tt0105323,31000000,357468,63895607,-0.988, 1.061,Drama,http://www.imdb.com/title/tt0105323/
tt0114898,175000000,21171780,88246220,-0.879,-0.496,Action;Adventure;SciFi;Thriller,http://www.imdb.com/title/tt0114898/
tt0118655,17000000,9548111,53868030,-0.438, 2.169,Comedy,http://www.imdb.com/title/tt0118655/
tt0118880,75000000,24131738,101087161,-0.678, 0.348,Action;Crime;Thriller,http://www.imdb.com/title/tt0118880/
tt0118971,57000000,12170536,60984028,-0.786, 0.070,Drama;Mystery;Thriller,http://www.imdb.com/title/tt0118971/
tt0118929,27000000,5576953,14337579,-0.793,-0.469,Drama;Fantasy;SciFi;Thriller,http://www.imdb.com/title/tt0118929/
tt0120890,20000000,9622444,29753944,-0.519, 0.488,Crime;Drama;Mystery;Thriller,http://www.imdb.com/title/tt0120890/
tt0120611,45000000,17073856,70001065,-0.621, 0.556,Action;Horror,http://www.imdb.com/title/tt0120611/
tt0120660,90000000,20038573,111544445,-0.777, 0.239,Action;Crime;Drama;Mystery;Thriller,http://www.imdb.com/title/tt0120660/
tt0120812,33000000,33001803,141153686, 0.000, 3.277,Action;Comedy;Crime;Thriller,http://www.imdb.com/title/tt0120812/
tt0120863,52000000,11362226,36385763,-0.781,-0.300,Drama;War,http://www.imdb.com/title/tt0120863/
tt0129167,48000000,5732614,23159305,-0.881,-0.518,Animation;Action;Adventure;Comedy;Drama;Family;SciFi,http://www.imdb.com/title/tt0129167/
tt0162661,100000000,30060467,101068340,-0.699, 0.011,Drama;Horror;Mystery,http://www.imdb.com/title/tt0162661/
tt0134847,23000000,14015741,39240659,-0.391, 0.706,Action;Horror;SciFi,http://www.imdb.com/title/tt0134847/
tt0242423,13000000,13845914,46729374, 0.065, 2.595,Comedy,http://www.imdb.com/title/tt0242423/
tt0120917,100000000,9812302,89296573,-0.902,-0.107,Animation;Adventure;Comedy;Family;Fantasy,http://www.imdb.com/title/tt0120917/
tt0120755,125000000,57845297,215409889,-0.537, 0.723,Action;Adventure;Thriller,http://www.imdb.com/title/tt0120755/
tt0187393,110000000,22413710,113330342,-0.796, 0.030,Action;Drama;History;War,http://www.imdb.com/title/tt0187393/
tt0181865,48000000,184725,124107476,-0.996, 1.586,Crime;Drama;Thriller,http://www.imdb.com/title/tt0181865/
tt0217869,75000000,30330771,94999143,-0.596, 0.267,Drama;Mystery;SciFi;Thriller,http://www.imdb.com/title/tt0217869/
tt0212720,100000000,29352630,78616689,-0.706,-0.214,Adventure;Drama;SciFi,http://www.imdb.com/title/tt0212720/
tt0230011,90000000,329011,84052762,-0.996,-0.066,Animation;Action;Adventure;Family;Fantasy;SciFi,http://www.imdb.com/title/tt0230011/
tt0295178,63000000,73071188,213079163, 0.160, 2.382,Action;Comedy;Crime;SciFi,http://www.imdb.com/title/tt0295178/
tt0275847,80000000,35260212,145794338,-0.559, 0.822,Animation;Adventure;Comedy;Drama;Family;Fantasy;Music;SciFi,http://www.imdb.com/title/tt0275847/
tt0267913,84000000,54155312,153288182,-0.355, 0.825,Adventure;Comedy;Mystery,http://www.imdb.com/title/tt0267913/
tt0286106,72000000,60117080,227965690,-0.165, 2.166,Drama;SciFi;Thriller,http://www.imdb.com/title/tt0286106/
tt0293662,21000000,9107816,25296447,-0.566, 0.205,Action;Crime;Thriller,http://www.imdb.com/title/tt0293662/
tt0315327,81000000,85734045,242589580, 0.058, 1.995,Comedy;Drama;Fantasy,http://www.imdb.com/title/tt0315327/
tt0311429,78000000,23075892,66465204,-0.704,-0.148,Action;Adventure;Fantasy;SciFi,http://www.imdb.com/title/tt0311429/
tt0183649,13000000,15021088,46566212, 0.155, 2.582,Thriller,http://www.imdb.com/title/tt0183649/
tt0257076,80000000,37062535,116934650,-0.537, 0.462,Action;Crime;Thriller,http://www.imdb.com/title/tt0257076/
tt0181852,200000000,44041440,150371112,-0.780,-0.248,Action;SciFi,http://www.imdb.com/title/tt0181852/
tt0366551,9000000,5480378,18225165,-0.391, 1.025,Adventure;Comedy,http://www.imdb.com/title/tt0366551/
tt0167190,66000000,23172440,59035104,-0.649,-0.106,Action;Fantasy;SciFi,http://www.imdb.com/title/tt0167190/
tt0368891,100000000,35142554,173008894,-0.649, 0.730,Action;Adventure;Mystery;Thriller,http://www.imdb.com/title/tt0368891/
tt0335345,30000000,83848082,370782930, 1.795,11.359,Drama,http://www.imdb.com/title/tt0335345/
tt0330793,33000000,13834527,33682273,-0.581, 0.021,Action;Crime;Drama;Thriller,http://www.imdb.com/title/tt0330793/
tt0318627,45000000,23036273,51201453,-0.488, 0.138,Action;Horror;SciFi;Thriller,http://www.imdb.com/title/tt0318627/
tt0362227,60000000,19053199,77032279,-0.682, 0.284,Comedy;Drama,http://www.imdb.com/title/tt0362227/
tt0371724,50000000,21103203,51085416,-0.578, 0.022,Adventure;Comedy;SciFi,http://www.imdb.com/title/tt0371724/
tt0398165,82000000,58613245,158119460,-0.285, 0.928,Comedy;Crime;Sport,http://www.imdb.com/title/tt0398165/
tt0395699,56000000,30552694,113006880,-0.454, 1.018,Action;Comedy;Drama;Family;Thriller,http://www.imdb.com/title/tt0395699/
tt0329774,87000000,12712272,25607347,-0.854,-0.706,Action;Adventure;Crime;Thriller,http://www.imdb.com/title/tt0329774/
tt0399295,50000000,9390144,24149632,-0.812,-0.517,Crime;Drama;Thriller,http://www.imdb.com/title/tt0399295/
tt0384793,23000000,10023835,36300285,-0.564, 0.578,Comedy,http://www.imdb.com/title/tt0384793/
tt0454841,15000000,15708512,41777564, 0.047, 1.785,Horror;Thriller,http://www.imdb.com/title/tt0454841/
tt0327084,80000000,38457003,155019340,-0.519, 0.938,Animation;Adventure;Comedy;Family,http://www.imdb.com/title/tt0327084/
tt0427944,6500000,262923,24792061,-0.960, 2.814,Comedy;Drama,http://www.imdb.com/title/tt0427944/
tt0401855,50000000,26857181,62318875,-0.463, 0.246,Action;Fantasy;SciFi;Thriller,http://www.imdb.com/title/tt0401855/
tt0453467,75000000,20574802,64038616,-0.726,-0.146,Action;SciFi;Thriller,http://www.imdb.com/title/tt0453467/
tt0449010,100000000,23239907,75021527,-0.768,-0.250,Action;Adventure;Family;Fantasy,http://www.imdb.com/title/tt0449010/
tt0477347,110000000,42212651,250863268,-0.616, 1.281,Action;Adventure;Comedy;Family;Fantasy,http://www.imdb.com/title/tt0477347/
tt0450385,25000000,20617667,71985628,-0.175, 1.879,Horror,http://www.imdb.com/title/tt0450385/
tt0381849,55000000,14035033,53574088,-0.745,-0.026,Adventure;Crime;Drama;Western,http://www.imdb.com/title/tt0381849/
tt0442933,150000000,27515871,82161969,-0.817,-0.452,Animation;Action;Adventure;Fantasy,http://www.imdb.com/title/tt0442933/
tt0825232,45000000,582534,93452056,-0.987, 1.077,Adventure;Comedy;Drama,http://www.imdb.com/title/tt0825232/
tt0799949,20000000,18612544,39739367,-0.069, 0.987,Adventure;Comedy,http://www.imdb.com/title/tt0799949/
tt0259324,110000000,52022908,115802596,-0.527, 0.053,Action;Fantasy;Thriller,http://www.imdb.com/title/tt0259324/
tt0367959,50000000,13051650,27667947,-0.739,-0.447,Crime;Drama;Thriller,http://www.imdb.com/title/tt0367959/
tt0465538,25000000,719910,49024969,-0.971, 0.961,Crime;Drama;Mystery;Thriller,http://www.imdb.com/title/tt0465538/
tt0435705,70000000,7133049,17993461,-0.898,-0.743,Action;SciFi;Thriller,http://www.imdb.com/title/tt0435705/
tt0413267,160000000,121629270,320706665,-0.240, 1.004,Animation;Adventure;Comedy;Family;Fantasy,http://www.imdb.com/title/tt0413267/
tt0475394,17000000,14638755,35662731,-0.139, 1.098,Action;Crime;Drama;Thriller,http://www.imdb.com/title/tt0475394/
tt0451079,85000000,45012998,154529187,-0.470, 0.818,Animation;Adventure;Comedy;Family;Fantasy,http://www.imdb.com/title/tt0451079/
tt0887883,37000000,19128001,60355347,-0.483, 0.631,Comedy;Crime;Drama,http://www.imdb.com/title/tt0887883/
tt0499448,225000000,55034805,141621490,-0.755,-0.371,Action;Adventure;Family;Fantasy,http://www.imdb.com/title/tt0499448/
tt1059786,80000000,29150721,101111837,-0.636, 0.264,Action;Mystery;Thriller,http://www.imdb.com/title/tt1059786/
tt0949731,48000000,30517109,64506874,-0.364, 0.344,Drama;SciFi;Thriller,http://www.imdb.com/title/tt0949731/
tt0479952,150000000,63106589,179982968,-0.579, 0.200,Animation;Action;Adventure;Comedy;Family,http://www.imdb.com/title/tt0479952/
tt0960144,90000000,38531374,100018837,-0.572, 0.111,Action;Comedy,http://www.imdb.com/title/tt0960144/
tt0844479,6000000,3576296,7706394,-0.404, 0.284,Horror;Thriller,http://www.imdb.com/title/tt0844479/
tt0327597,60000000,16849646,75280058,-0.719, 0.255,Animation;Fantasy,http://www.imdb.com/title/tt0327597/
tt1127180,30000000,15825480,42057340,-0.472, 0.402,Horror,http://www.imdb.com/title/tt1127180/
tt1201167,75000000,22657780,51855045,-0.698,-0.309,Comedy;Drama,http://www.imdb.com/title/tt1201167/
tt1131734,16000000,6868397,16195523,-0.571, 0.012,Comedy;Horror,http://www.imdb.com/title/tt1131734/
tt1075417,65000000,24402214,67128202,-0.625, 0.033,Action;Adventure;Family;Fantasy;SciFi;Thriller,http://www.imdb.com/title/tt1075417/
tt0986263,80000000,14902692,38542418,-0.814,-0.518,Action;SciFi;Thriller,http://www.imdb.com/title/tt0986263/
tt0432283,40000000,6965267,21002919,-0.826,-0.475,Animation;Adventure;Comedy;Crime,http://www.imdb.com/title/tt0432283/
tt1220198,10000000,12231160,25360255, 0.223, 1.536,Mystery;SciFi;Thriller,http://www.imdb.com/title/tt1220198/
tt0386117,100000000,32695407,77222184,-0.673,-0.228,Adventure;Drama;Family;Fantasy,http://www.imdb.com/title/tt0386117/
tt1440728,20000000,16662333,35606376,-0.167, 0.780,Crime;Drama;Thriller,http://www.imdb.com/title/tt1440728/
tt0947810,100000000,14309295,35024475,-0.857,-0.650,Action;Drama;Thriller;War,http://www.imdb.com/title/tt0947810/
tt0842926,3500000,491971,20803237,-0.859, 4.944,Comedy;Drama,http://www.imdb.com/title/tt0842926/
tt1038686,26000000,17501625,40168080,-0.327, 0.545,Action;Fantasy;Horror,http://www.imdb.com/title/tt1038686/
tt1228987,20000000,5147479,12134420,-0.743,-0.393,Drama;Horror;Mystery,http://www.imdb.com/title/tt1228987/
tt0892318,30000000,13540486,53021560,-0.549, 0.767,Comedy;Drama;Romance,http://www.imdb.com/title/tt0892318/
tt1179056,27000000,32902299,63059655, 0.219, 1.336,Horror;Mystery;Thriller,http://www.imdb.com/title/tt1179056/
tt1027718,70000000,19011188,52474616,-0.728,-0.250,Drama,http://www.imdb.com/title/tt1027718/
tt1637706,5000000,7011631,24814830, 0.402, 3.963,Comedy;Drama,http://www.imdb.com/title/tt1637706/
tt1622979,40000000,18031396,42575718,-0.549, 0.064,Horror;Thriller,http://www.imdb.com/title/tt1622979/
tt0810913,79000000,25003575,74158157,-0.683,-0.061,Comedy,http://www.imdb.com/title/tt0810913/
tt1634122,45000000,3833300,8269105,-0.915,-0.816,Action;Adventure;Comedy;Crime;Drama,http://www.imdb.com/title/tt1634122/
tt1268799,19000000,12954142,35033759,-0.318, 0.844,Comedy,http://www.imdb.com/title/tt1268799/
tt1433822,17000000,2955000,4930798,-0.826,-0.710,Horror;Thriller,http://www.imdb.com/title/tt1433822/
tt1876451,17000000,11643342,24397469,-0.315, 0.435,Drama;Music,http://www.imdb.com/title/tt1876451/
tt2042568,11000000,405411,13214255,-0.963, 0.201,Drama;Music,http://www.imdb.com/title/tt2042568/
tt2063781,500000,26943,375981,-0.946,-0.248,Drama,http://www.imdb.com/title/tt2063781/
tt1692486,25000000,79795,2547047,-0.997,-0.898,Comedy;Drama,http://www.imdb.com/title/tt1692486/
tt1594562,750000,29557,77501,-0.961,-0.897,Horror,http://www.imdb.com/title/tt1594562/
tt1704573,5000000,85805,9203192,-0.983, 0.841,Comedy;Crime;Drama,http://www.imdb.com/title/tt1704573/
tt1535616,3000000,18000,22000,-0.994,-0.993,Drama;SciFi;Thriller,http://www.imdb.com/title/tt1535616/
tt1242432,2000000,32064,93051,-0.984,-0.953,Crime;Horror;Thriller,http://www.imdb.com/title/tt1242432/
tt0462465,50000000,59581,160641,-0.999,-0.997,Action;Adventure;SciFi,http://www.imdb.com/title/tt0462465/
tt0390384,7000,28162,424760, 3.023,59.680,Drama;SciFi;Thriller,http://www.imdb.com/title/tt0390384/
tt0381681,2700000,311194,5792822,-0.885, 1.145,Drama;Romance,http://www.imdb.com/title/tt0381681/
tt0424136,950000,58049,1007962,-0.939, 0.061,Crime;Drama;Thriller,http://www.imdb.com/title/tt0424136/
tt0404203,26000000,97953,5459824,-0.996,-0.790,Drama;Romance,http://www.imdb.com/title/tt0404203/
tt0087800,1800000,1271000,10777659,-0.294, 4.988,Horror,http://www.imdb.com/title/tt0087800/
tt1617661,176000000,18372372,47387723,-0.896,-0.731,Action;Adventure;SciFi,http://www.imdb.com/title/tt1617661/
tt0081573,54000000,14100523,101347629,-0.739, 0.877,Action;SciFi,http://www.imdb.com/title/tt0081573/
tt0079470,4000000,26376,646124,-0.993,-0.838,Comedy,http://www.imdb.com/title/tt0079470/
tt0086567,12000000,6227804,79567667,-0.481, 5.631,SciFi;Thriller,http://www.imdb.com/title/tt0086567/
tt0087363,11000000,12511000,153083102, 0.137,12.917,Comedy;Horror,http://www.imdb.com/title/tt0087363/
tt0087781,28000000,5088381,47951979,-0.818, 0.713,Drama;Sport,http://www.imdb.com/title/tt0087781/
tt0093409,15000000,6829949,65207127,-0.545, 3.347,Action;Crime;Thriller,http://www.imdb.com/title/tt0093409/
tt0093870,13000000,8008721,53356612,-0.384, 3.104,Action;Crime;SciFi;Thriller,http://www.imdb.com/title/tt0093870/
tt0094291,15000000,4104611,40978333,-0.726, 1.732,Crime;Drama,http://www.imdb.com/title/tt0094291/
tt0097958,27000000,11700000,71320000,-0.567, 1.641,Comedy,http://www.imdb.com/title/tt0097958/
tt0099810,30000000,17161835,122012643,-0.428, 3.067,Action;Adventure;Thriller,http://www.imdb.com/title/tt0099810/
tt0103644,63000000,23141188,54780116,-0.633,-0.130,Horror;SciFi,http://www.imdb.com/title/tt0103644/
tt0103776,80000000,45687710,162744850,-0.429, 1.034,Action,http://www.imdb.com/title/tt0103776/
tt0106977,40000000,23758855,183875760,-0.406, 3.597,Action;Adventure;Crime;Drama;Mystery;Thriller,http://www.imdb.com/title/tt0106977/
tt0110475,18000000,23117068,119936108, 0.284, 5.663,Comedy;Fantasy,http://www.imdb.com/title/tt0110475/
tt0111257,25000000,14800000,121248145,-0.408, 3.850,Action;Crime;Thriller,http://www.imdb.com/title/tt0111257/
tt0111282,55000000,16600000,71565669,-0.698, 0.301,Action;Adventure;SciFi,http://www.imdb.com/title/tt0111282/
tt0112462,100000000,52784433,183997904,-0.472, 0.840,Action;Adventure;Fantasy,http://www.imdb.com/title/tt0112462/
tt0113855,18000000,23283887,70445672, 0.294, 2.914,Action;Adventure;Fantasy;SciFi;Thriller,http://www.imdb.com/title/tt0113855/
tt0117998,92000000,41100000,241721524,-0.553, 1.627,Action;Adventure;Drama;Thriller,http://www.imdb.com/title/tt0117998/
tt0117705,80000000,27528529,90443603,-0.656, 0.131,Animation;Adventure;Comedy;Family;Fantasy;SciFi;Sport,http://www.imdb.com/title/tt0117705/
tt0118583,75000000,16474092,47748610,-0.780,-0.363,Action;Horror;SciFi,http://www.imdb.com/title/tt0118583/
tt0118617,53000000,204350,326273,-0.996,-0.994,Animation;Adventure;Drama;Family;Fantasy;Musical;Mystery;Romance,http://www.imdb.com/title/tt0118617/
tt0118688,125000000,42872606,107285004,-0.657,-0.142,Action,http://www.imdb.com/title/tt0118688/
tt0155975,20000000,10031850,21380220,-0.498, 0.069,Horror;Mystery;Thriller,http://www.imdb.com/title/tt0155975/
tt0122690,55000000,12697641,41609593,-0.769,-0.243,Action;Adventure;Crime;Thriller,http://www.imdb.com/title/tt0122690/
tt0145660,33000000,54917604,205399422, 0.664, 5.224,Action;Adventure;Comedy;Crime;SciFi,http://www.imdb.com/title/tt0145660/
tt0120655,10000000,8669945,30651422,-0.133, 2.065,Adventure;Comedy;Fantasy,http://www.imdb.com/title/tt0120655/
tt0171363,80000000,33435140,91188905,-0.582, 0.140,Fantasy;Horror;Mystery;Thriller,http://www.imdb.com/title/tt0171363/
tt0142688,38000000,6622518,18653746,-0.826,-0.509,Mystery;Thriller,http://www.imdb.com/title/tt0142688/
tt0163978,50000000,15277921,39778599,-0.694,-0.204,Adventure;Drama;Thriller,http://www.imdb.com/title/tt0163978/
